t,F,D,P1,P2,T
180.329,0.31982,0.422,100.0,0.0,18.02
180.475,0.31982,0.425,100.0,0.0,18.02
180.623,0.30373,0.428,100.0,0.0,18.01
180.778,0.30373,0.428,100.0,0.0,18.01
180.925,0.30373,0.431,100.0,0.0,18.05
181.071,0.27732,0.438,100.0,0.0,18.05
181.219,0.27732,0.438,100.0,0.0,18.08
181.365,0.27732,0.441,100.0,0.0,18.08
181.513,0.25122,0.444,100.0,0.0,18.11
181.66,0.25122,0.45,100.0,0.0,18.11
181.807,0.25122,0.45,100.0,0.0,18.13
181.954,0.25122,0.453,100.0,0.0,18.13
182.1,0.25122,0.456,100.0,0.0,18.11
182.248,0.25122,0.456,100.0,0.0,18.11
182.394,0.25122,0.459,100.0,0.0,18.13
182.542,0.25122,0.466,100.0,0.0,18.13
182.688,0.25122,0.469,100.0,0.0,18.03
182.836,0.25122,0.469,100.0,0.0,18.03
182.982,0.25122,0.472,100.0,0.0,17.99
183.128,0.25122,0.478,100.0,0.0,17.99
183.276,0.25122,0.478,100.0,0.0,18.03
183.422,0.25122,0.481,100.0,0.0,18.03
183.57,0.25122,0.484,100.0,0.0,18.03
183.716,0.25122,0.488,100.0,0.0,18.03
183.864,0.25122,0.488,100.0,0.0,18.06
184.01,0.25122,0.494,100.0,0.0,18.06
184.158,0.25122,0.497,100.0,0.0,18.06
184.304,0.25122,0.497,100.0,0.0,17.98
184.45,0.23907,0.5,100.0,0.0,17.98
184.598,0.23907,0.506,100.0,0.0,17.87
184.745,0.23907,0.509,100.0,0.0,17.87
184.892,0.22647,0.509,100.0,0.0,17.85
185.039,0.22647,0.513,100.0,0.0,17.85
185.186,0.22647,0.516,100.0,0.0,17.91
185.333,0.22382,0.522,100.0,0.0,17.91
185.489,0.22382,0.522,100.0,0.0,17.85
185.635,0.22382,0.525,100.0,0.0,17.85
185.783,0.22382,0.528,100.0,0.0,17.76
185.929,0.22382,0.528,100.0,0.0,17.76
186.076,0.22382,0.534,100.0,0.0,17.76
186.223,0.22382,0.538,100.0,0.0,17.76
186.37,0.22382,0.541,100.0,0.0,17.83
186.517,0.22382,0.541,100.0,0.0,17.83
186.663,0.22382,0.544,100.0,0.0,17.86
186.811,0.22382,0.55,100.0,0.0,17.86
186.957,0.22382,0.55,100.0,0.0,17.92
187.105,0.22382,0.553,100.0,0.0,17.92
187.251,0.22382,0.556,100.0,0.0,17.89
187.399,0.22382,0.563,100.0,0.0,17.89
187.545,0.22382,0.563,100.0,0.0,17.91
187.691,0.22382,0.566,100.0,0.0,17.91
187.839,0.22382,0.569,100.0,0.0,17.88
187.986,0.22382,0.569,100.0,0.0,17.88
188.133,0.22382,0.572,100.0,0.0,17.9
188.279,0.16049,0.578,100.0,0.0,17.9
