t,F,D,P1,P2,T
847.645,-0.32257,0.025,100.0,0.0,19.17
847.794,-0.32257,0.025,100.0,0.0,19.3
847.941,-0.32257,0.025,100.0,0.0,19.3
848.088,-0.32257,0.025,100.0,0.0,19.4
848.237,-0.32257,0.025,100.0,0.0,19.4
848.384,-0.316,0.025,100.0,0.0,19.49
848.533,-0.316,0.025,100.0,0.0,19.49
848.681,-0.316,0.025,100.0,0.0,19.46
848.829,-0.316,0.025,100.0,0.0,19.46
848.976,-0.316,0.028,100.0,0.0,19.43
849.125,-0.316,0.028,100.0,0.0,19.43
849.273,-0.316,0.028,100.0,0.0,19.36
849.43,-0.316,0.028,100.0,0.0,19.36
849.578,-0.316,0.028,100.0,0.0,19.34
849.726,-0.316,0.028,100.0,0.0,19.34
849.874,-0.316,0.028,100.0,0.0,19.37
850.022,-0.316,0.028,100.0,0.0,19.37
850.17,-0.316,0.028,100.0,0.0,19.35
850.318,-0.316,0.028,100.0,0.0,19.35
850.466,-0.316,0.028,100.0,0.0,19.37
850.614,-0.30734,0.031,100.0,0.0,19.37
850.762,-0.30734,0.031,100.0,0.0,19.28
850.91,-0.30857,0.031,100.0,0.0,19.28
851.069,-0.30857,0.031,100.0,0.0,19.2
851.217,-0.30857,0.031,100.0,0.0,19.2
851.364,-0.30857,0.031,100.0,0.0,19.21
851.513,-0.30857,0.031,100.0,0.0,19.21
851.66,-0.30857,0.031,100.0,0.0,19.21
851.809,-0.30536,0.031,100.0,0.0,19.21
851.957,-0.30536,0.031,100.0,0.0,19.18
852.105,-0.30536,0.031,100.0,0.0,19.18
852.252,-0.30536,0.034,100.0,0.0,19.15
852.401,-0.30536,0.034,100.0,0.0,19.15
852.549,-0.30536,0.034,100.0,0.0,19.09
852.707,-0.30536,0.034,100.0,0.0,19.09
852.855,-0.30536,0.034,100.0,0.0,19.12
853.003,-0.30536,0.034,100.0,0.0,19.12
853.151,-0.30536,0.034,100.0,0.0,19.06
853.299,-0.30536,0.034,100.0,0.0,19.06
853.446,-0.30536,0.034,100.0,0.0,19.02
853.594,-0.30536,0.034,100.0,0.0,19.02
853.743,-0.30536,0.034,100.0,0.0,18.98
853.89,-0.30536,0.038,100.0,0.0,18.98
854.038,-0.30936,0.038,100.0,0.0,19.09
854.186,-0.30936,0.038,100.0,0.0,19.09
854.335,-0.32155,0.038,100.0,0.0,19.15
854.482,-0.32155,0.038,100.0,0.0,19.15
854.631,-0.32155,0.038,100.0,0.0,19.13
854.779,-0.32155,0.038,100.0,0.0,19.13
854.927,-0.32155,0.038,100.0,0.0,19.26
855.074,-0.32155,0.038,100.0,0.0,19.26
855.223,-0.3161,0.041,100.0,0.0,19.26
855.371,-0.3161,0.041,100.0,0.0,19.37
855.519,-0.3161,0.041,100.0,0.0,19.37
855.667,-0.3161,0.041,100.0,0.0,19.39
855.815,-0.3161,0.041,100.0,0.0,19.39
855.962,-0.3161,0.041,100.0,0.0,19.33
856.11,-0.3161,0.041,100.0,0.0,19.33
856.259,-0.3161,0.041,100.0,0.0,19.24
856.406,-0.3161,0.041,100.0,0.0,19.24
856.554,-0.3161,0.041,100.0,0.0,19.21
856.702,-0.3161,0.041,100.0,0.0,19.21
856.851,-0.3161,0.044,100.0,0.0,19.14
857.009,-0.3161,0.044,100.0,0.0,19.14
857.156,-0.3161,0.044,100.0,0.0,19.12
857.304,-0.3161,0.044,100.0,0.0,19.12
857.452,-0.31986,0.044,100.0,0.0,19.18
857.6,-0.31986,0.044,100.0,0.0,19.18
857.748,-0.31597,0.044,100.0,0.0,19.15
857.896,-0.31597,0.044,100.0,0.0,19.15
858.045,-0.31597,0.044,100.0,0.0,19.09
858.192,-0.31597,0.044,100.0,0.0,19.09
858.341,-0.31597,0.044,100.0,0.0,19.0
858.488,-0.31597,0.047,100.0,0.0,19.0
858.647,-0.31016,0.047,100.0,0.0,19.0
858.794,-0.31016,0.047,100.0,0.0,19.0
858.943,-0.31016,0.047,100.0,0.0,19.04
859.09,-0.31016,0.047,100.0,0.0,19.04
859.239,-0.31016,0.047,100.0,0.0,19.11
859.386,-0.31016,0.047,100.0,0.0,19.11
859.535,-0.31016,0.047,100.0,0.0,19.09
859.682,-0.31016,0.047,100.0,0.0,19.09
859.831,-0.31016,0.047,100.0,0.0,19.08
859.978,-0.31016,0.047,100.0,0.0,19.08
860.127,-0.31016,0.047,100.0,0.0,19.1
860.274,-0.31016,0.05,100.0,0.0,19.1
860.421,-0.31016,0.05,100.0,0.0,19.16
860.57,-0.31016,0.05,100.0,0.0,19.16
860.718,-0.31016,0.05,100.0,0.0,19.14
860.866,-0.3179,0.05,100.0,0.0,19.14
861.014,-0.3179,0.05,100.0,0.0,19.12
861.162,-0.31945,0.05,100.0,0.0,19.12
861.314,-0.31945,0.05,100.0,0.0,19.1
861.462,-0.31945,0.05,100.0,0.0,19.1
861.609,-0.31945,0.05,100.0,0.0,19.09
861.758,-0.31945,0.05,100.0,0.0,19.09
861.905,-0.31945,0.053,100.0,0.0,19.07
862.054,-0.32179,0.053,100.0,0.0,19.07
862.202,-0.32179,0.053,100.0,0.0,19.1
862.35,-0.32179,0.053,100.0,0.0,19.1
862.497,-0.32179,0.053,100.0,0.0,19.12
862.646,-0.32179,0.053,100.0,0.0,19.12
862.794,-0.32179,0.053,100.0,0.0,19.07
862.948,-0.32179,0.053,100.0,0.0,19.07
863.095,-0.32179,0.053,100.0,0.0,19.13
863.244,-0.32179,0.056,100.0,0.0,19.13
863.391,-0.32179,0.056,100.0,0.0,19.15
863.539,-0.32179,0.056,100.0,0.0,19.15
863.687,-0.32179,0.056,100.0,0.0,19.2
863.836,-0.32179,0.056,100.0,0.0,19.2
863.983,-0.32179,0.056,100.0,0.0,19.25
864.13,-0.32179,0.056,100.0,0.0,19.25
864.279,-0.31872,0.056,100.0,0.0,19.13
864.427,-0.31872,0.056,100.0,0.0,19.13
864.575,-0.31462,0.056,100.0,0.0,19.11
864.732,-0.31462,0.056,100.0,0.0,19.11
864.88,-0.31462,0.059,100.0,0.0,19.06
865.027,-0.31462,0.059,100.0,0.0,19.06
865.175,-0.31462,0.059,100.0,0.0,19.01
865.323,-0.31462,0.059,100.0,0.0,19.01
865.472,-0.31225,0.059,100.0,0.0,19.12
865.62,-0.31225,0.059,100.0,0.0,19.12
865.768,-0.31225,0.059,100.0,0.0,19.12
865.915,-0.31225,0.059,100.0,0.0,19.07
866.064,-0.31225,0.059,100.0,0.0,19.07
866.211,-0.31225,0.059,100.0,0.0,19.06
866.36,-0.31225,0.059,100.0,0.0,19.06
866.507,-0.31225,0.063,100.0,0.0,19.09
866.656,-0.31225,0.063,100.0,0.0,19.09
866.803,-0.31225,0.063,100.0,0.0,19.04
866.952,-0.31225,0.063,100.0,0.0,19.04
867.099,-0.31225,0.063,100.0,0.0,18.99
867.249,-0.31225,0.063,100.0,0.0,18.99
867.396,-0.31225,0.063,100.0,0.0,18.99
867.544,-0.31225,0.063,100.0,0.0,18.99
867.692,-0.32044,0.063,100.0,0.0,19.07
867.84,-0.32044,0.063,100.0,0.0,19.07
867.988,-0.32044,0.063,100.0,0.0,19.02
868.136,-0.31875,0.066,100.0,0.0,19.02
868.285,-0.31875,0.066,100.0,0.0,19.02
868.432,-0.31875,0.066,100.0,0.0,19.02
868.581,-0.31875,0.066,100.0,0.0,19.09
868.728,-0.31875,0.066,100.0,0.0,19.09
868.876,-0.31721,0.066,100.0,0.0,19.04
869.024,-0.31721,0.066,100.0,0.0,19.04
869.173,-0.31721,0.066,100.0,0.0,19.0
869.32,-0.31721,0.066,100.0,0.0,19.0
869.469,-0.31721,0.066,100.0,0.0,19.0
869.616,-0.31721,0.069,100.0,0.0,19.0
869.764,-0.31721,0.069,100.0,0.0,19.0
869.912,-0.31721,0.069,100.0,0.0,19.0
870.06,-0.31721,0.069,100.0,0.0,19.04
870.208,-0.31721,0.069,100.0,0.0,19.04
870.356,-0.31721,0.069,100.0,0.0,19.03
870.504,-0.31721,0.069,100.0,0.0,19.03
870.651,-0.31721,0.069,100.0,0.0,18.99
870.8,-0.31721,0.069,100.0,0.0,18.99
870.948,-0.31721,0.069,100.0,0.0,18.99
871.096,-0.31427,0.069,100.0,0.0,18.99
871.244,-0.31427,0.072,100.0,0.0,18.95
871.392,-0.31427,0.072,100.0,0.0,18.95
871.549,-0.31099,0.072,100.0,0.0,18.96
871.698,-0.31099,0.072,100.0,0.0,18.96
871.845,-0.31099,0.072,100.0,0.0,19.0
871.994,-0.31099,0.072,100.0,0.0,19.0
872.141,-0.31099,0.072,100.0,0.0,19.04
872.29,-0.31201,0.072,100.0,0.0,19.04
872.438,-0.31201,0.072,100.0,0.0,19.03
872.586,-0.31201,0.072,100.0,0.0,19.03
872.733,-0.31201,0.072,100.0,0.0,19.1
872.882,-0.31201,0.075,100.0,0.0,19.1
873.03,-0.31201,0.075,100.0,0.0,19.2
873.188,-0.31201,0.075,100.0,0.0,19.2
873.335,-0.31201,0.075,100.0,0.0,19.25
873.484,-0.31201,0.075,100.0,0.0,19.25
873.631,-0.31201,0.075,100.0,0.0,19.25
873.78,-0.31201,0.075,100.0,0.0,19.25
873.927,-0.31201,0.075,100.0,0.0,19.28
874.076,-0.31201,0.075,100.0,0.0,19.28
874.223,-0.31201,0.075,100.0,0.0,19.24
874.371,-0.31201,0.075,100.0,0.0,19.24
874.519,-0.30584,0.078,100.0,0.0,19.21
874.667,-0.30584,0.078,100.0,0.0,19.21
874.815,-0.30584,0.078,100.0,0.0,19.25
874.963,-0.30664,0.078,100.0,0.0,19.25
875.112,-0.30664,0.078,100.0,0.0,19.29
875.259,-0.30664,0.078,100.0,0.0,19.29
875.407,-0.30664,0.078,100.0,0.0,19.29
875.555,-0.30664,0.078,100.0,0.0,19.24
875.704,-0.31638,0.078,100.0,0.0,19.24
875.852,-0.31638,0.078,100.0,0.0,19.13
876.0,-0.31638,0.078,100.0,0.0,19.13
876.147,-0.31638,0.081,100.0,0.0,19.0
876.296,-0.31638,0.081,100.0,0.0,19.0
876.443,-0.31638,0.081,100.0,0.0,19.04
876.591,-0.31638,0.081,100.0,0.0,19.04
